class,feature_name,raw_feature_name,feature_type,mean_abs_shap
smishing,saying,tfidf__saying,tfidf,0.00041487151164519326
smishing,lets,tfidf__lets,tfidf,0.0004148553961880099
smishing,talk,tfidf__talk,tfidf,0.00041472893373605587
smishing,nab,tfidf__nab,tfidf,0.0004121048291208097
smishing,910,tfidf__910,tfidf,0.0004112483603342041
smishing,deliveredtomorrow,tfidf__deliveredtomorrow,tfidf,0.0004075360357152608
smishing,phone deliveredtomorrow,tfidf__phone deliveredtomorrow,tfidf,0.0004075360357152608
smishing,uk's,tfidf__uk's,tfidf,0.0004070490925020381
smishing,90,tfidf__90,tfidf,0.00040609656461132053
smishing,bought,tfidf__bought,tfidf,0.000406037319022473
smishing,dream,tfidf__dream,tfidf,0.00040510312857514226
smishing,town,tfidf__town,tfidf,0.0004050836886515091
smishing,friendship,tfidf__friendship,tfidf,0.0004050165314156161
smishing,orange,tfidf__orange,tfidf,0.00040431939457960303
smishing,we're,tfidf__we're,tfidf,0.00040409517727512805
smishing,just 25p,tfidf__just 25p,tfidf,0.0004026469651745832
smishing,2003,tfidf__2003,tfidf,0.0004012809838627005
smishing,2003 account,tfidf__2003 account,tfidf,0.0004012809838627005
smishing,private 2003,tfidf__private 2003,tfidf,0.0004012809838627005
smishing,makes,tfidf__makes,tfidf,0.00040032460383237226
smishing,commercial,tfidf__commercial,tfidf,0.00039642301476835133
smishing,maximize,tfidf__maximize,tfidf,0.00039605819479109674
smishing,maximize ur,tfidf__maximize ur,tfidf,0.00039605819479109674
smishing,reply offer,tfidf__reply offer,tfidf,0.0003934393716580096
smishing,zed,tfidf__zed,tfidf,0.0003931148983603378
smishing,price mobileupd8,tfidf__price mobileupd8,tfidf,0.00039145911388344096
smishing,delhi,tfidf__delhi,tfidf,0.00039072245372763785
smishing,uk,tfidf__uk,tfidf,0.0003905298221513851
smishing,3qxj9,tfidf__3qxj9,tfidf,0.00038823718192550877
smishing,3qxj9 unsubscribe,tfidf__3qxj9 unsubscribe,tfidf,0.00038823718192550877
smishing,9ae,tfidf__9ae,tfidf,0.00038823718192550877
smishing,login 3qxj9,tfidf__login 3qxj9,tfidf,0.00038823718192550877
smishing,cater,tfidf__cater,tfidf,0.0003880145471536738
smishing,important message,tfidf__important message,tfidf,0.00038536014440351417
smishing,half,tfidf__half,tfidf,0.000384287055292891
smishing,know secretly,tfidf__know secretly,tfidf,0.000383687046779269
smishing,ts,tfidf__ts,tfidf,0.0003828256109688203
smishing,ts cs,tfidf__ts cs,tfidf,0.0003828256109688203
smishing,tot,tfidf__tot,tfidf,0.0003827561136610952
smishing,king,tfidf__king,tfidf,0.00038249971621729653
smishing,family,tfidf__family,tfidf,0.0003812940124098201
smishing,sir,tfidf__sir,tfidf,0.0003793002722635117
smishing,plots,tfidf__plots,tfidf,0.0003747868226803605
smishing,8th,tfidf__8th,tfidf,0.0003738091885985249
smishing,win free,tfidf__win free,tfidf,0.00037303326712076533
smishing,03,tfidf__03,tfidf,0.00037262143677108806
smishing,watching,tfidf__watching,tfidf,0.0003715055688658321
smishing,mobile 10,tfidf__mobile 10,tfidf,0.00037096659131998346
smishing,camera phonetoken,tfidf__camera phonetoken,tfidf,0.0003699714279579673
smishing,landline delivery,tfidf__landline delivery,tfidf,0.0003699714279579673
smishing,sipix,tfidf__sipix,tfidf,0.0003699714279579673
smishing,sipix digital,tfidf__sipix digital,tfidf,0.0003699714279579673
smishing,al,tfidf__al,tfidf,0.0003694038814400289
smishing,enjoyed,tfidf__enjoyed,tfidf,0.00036889199397646634
smishing,txts,tfidf__txts,tfidf,0.0003688027556027834
smishing,movie,tfidf__movie,tfidf,0.0003677083460797055
smishing,announcement freephone,tfidf__announcement freephone,tfidf,0.0003676474408327997
smishing,tell ur,tfidf__tell ur,tfidf,0.00036758543115236606
smishing,hello,tfidf__hello,tfidf,0.0003671164166362166
smishing,lives,tfidf__lives,tfidf,0.0003670885079958297
smishing,21st,tfidf__21st,tfidf,0.0003665605365048213
smishing,login,tfidf__login,tfidf,0.0003656215688336844
smishing,w1,tfidf__w1,tfidf,0.00036561927424099224
smishing,wk txt,tfidf__wk txt,tfidf,0.0003653789159789537
smishing,2nd attempt,tfidf__2nd attempt,tfidf,0.00036507457568955024
smishing,working,tfidf__working,tfidf,0.00036390402014365044
smishing,you've,tfidf__you've,tfidf,0.00036384900527802505
smishing,enjoyed new,tfidf__enjoyed new,tfidf,0.00036267860001413653
smishing,lar,tfidf__lar,tfidf,0.0003618610311790842
smishing,settings,tfidf__settings,tfidf,0.00036062370024418275
smishing,select,tfidf__select,tfidf,0.00035877871517616273
smishing,linerental,tfidf__linerental,tfidf,0.0003578971604753114
smishing,forget,tfidf__forget,tfidf,0.0003568741719202434
smishing,contract,tfidf__contract,tfidf,0.0003568738661950956
smishing,player,tfidf__player,tfidf,0.0003557138212109095
smishing,box,tfidf__box,tfidf,0.00035552514366860645
smishing,11 04,tfidf__11 04,tfidf,0.00035455886769623007
smishing,fancy,tfidf__fancy,tfidf,0.0003535218468998318
smishing,stop opt,tfidf__stop opt,tfidf,0.000352084734268373
smishing,hope enjoyed,tfidf__hope enjoyed,tfidf,0.00035201709002991526
smishing,mean,tfidf__mean,tfidf,0.0003500981717397828
smishing,http phonetoken,tfidf__http phonetoken,tfidf,0.00034946088112878176
smishing,mobile week,tfidf__mobile week,tfidf,0.00034826129931535944
smishing,orange line,tfidf__orange line,tfidf,0.000347546833037765
smishing,price orange,tfidf__price orange,tfidf,0.000347546833037765
smishing,im,tfidf__im,tfidf,0.00034740367689092876
smishing,gold,tfidf__gold,tfidf,0.00034701015180257856
smishing,minute,tfidf__minute,tfidf,0.0003451340558048458
smishing,min bt,tfidf__min bt,tfidf,0.0003445157111295632
smishing,exciting,tfidf__exciting,tfidf,0.0003434321839225085
smishing,somebody know,tfidf__somebody know,tfidf,0.00034329137649075894
smishing,free minutes,tfidf__free minutes,tfidf,0.00034303641520786794
smishing,1st wk,tfidf__1st wk,tfidf,0.0003424317044426497
smishing,wk free,tfidf__wk free,tfidf,0.0003424317044426497
smishing,colour,tfidf__colour,tfidf,0.00034233026013632216
smishing,ingest won,tfidf__ingest won,tfidf,0.0003422440248311485
smishing,sign,tfidf__sign,tfidf,0.0003419471265568972
smishing,contacted dating,tfidf__contacted dating,tfidf,0.0003408802347531348
smishing,send nokia,tfidf__send nokia,tfidf,0.00033901308694728644
smishing,savamob,tfidf__savamob,tfidf,0.0003385513062535465
smishing,won nokia,tfidf__won nokia,tfidf,0.00033643635277312925
smishing,address,tfidf__address,tfidf,0.00033621973815302515
smishing,phonetoken po,tfidf__phonetoken po,tfidf,0.0003361398878500595
smishing,10 04,tfidf__10 04,tfidf,0.00033611267060771455
smishing,need new,tfidf__need new,tfidf,0.0003356035885913832
smishing,nationwide,tfidf__nationwide,tfidf,0.00033489538214493563
smishing,app,tfidf__app,tfidf,0.0003339094379255925
smishing,embody selected,tfidf__embody selected,tfidf,0.0003320095750301941
smishing,fancies phonetoken,tfidf__fancies phonetoken,tfidf,0.0003301381746589744
smishing,offers,tfidf__offers,tfidf,0.0003285285384391065
smishing,filthy,tfidf__filthy,tfidf,0.0003278337762674538
smishing,good morning,tfidf__good morning,tfidf,0.00032706045812375345
smishing,gentle,tfidf__gentle,tfidf,0.00032677402880480777
smishing,landline phonetoken,tfidf__landline phonetoken,tfidf,0.00032676524051527444
smishing,12mths,tfidf__12mths,tfidf,0.0003244027304858058
smishing,polys,tfidf__polys,tfidf,0.00032349003664631517
smishing,missed,tfidf__missed,tfidf,0.0003227940569665625
smishing,customers,tfidf__customers,tfidf,0.00032161474924228775
smishing,cash send,tfidf__cash send,tfidf,0.0003212305925296712
smishing,81618 week,tfidf__81618 week,tfidf,0.00032112029364460905
smishing,send subpoly,tfidf__send subpoly,tfidf,0.00032112029364460905
smishing,week stop,tfidf__week stop,tfidf,0.00032112029364460905
smishing,weekly ringtone,tfidf__weekly ringtone,tfidf,0.00032112029364460905
smishing,1327,tfidf__1327,tfidf,0.0003208506754100746
smishing,box 1327,tfidf__box 1327,tfidf,0.0003208506754100746
smishing,hot live,tfidf__hot live,tfidf,0.0003208506754100746
smishing,just 20p,tfidf__just 20p,tfidf,0.0003208506754100746
smishing,live fantasies,tfidf__live fantasies,tfidf,0.0003208506754100746
smishing,min ntt,tfidf__min ntt,tfidf,0.0003208506754100746
smishing,amass,tfidf__amass,tfidf,0.0003204276585300195
smishing,reveal thinks,tfidf__reveal thinks,tfidf,0.0003197159610398699
smishing,unclaimed,tfidf__unclaimed,tfidf,0.00031905209127474385
smishing,unsubscribe txt,tfidf__unsubscribe txt,tfidf,0.0003187443428775614
smishing,talk time,tfidf__talk time,tfidf,0.0003183733547610945
smishing,pete,tfidf__pete,tfidf,0.0003174481562211796
smishing,text phonetoken,tfidf__text phonetoken,tfidf,0.0003173202635661408
smishing,successfully,tfidf__successfully,tfidf,0.0003170224985205233
smishing,xx,tfidf__xx,tfidf,0.00031535809875452307
smishing,latest camera,tfidf__latest camera,tfidf,0.0003145123557327769
smishing,i've,tfidf__i've,tfidf,0.00031438803646624157
smishing,supply,tfidf__supply,tfidf,0.00031386702477959733
smishing,supply cds,tfidf__supply cds,tfidf,0.00031386702477959733
smishing,coming,tfidf__coming,tfidf,0.00031376165679180293
smishing,2optout,tfidf__2optout,tfidf,0.00031363178312650264
smishing,love life,tfidf__love life,tfidf,0.0003134928163563292
smishing,postcode,tfidf__postcode,tfidf,0.00031047181036557357
smishing,reply real,tfidf__reply real,tfidf,0.00031009703764983974
smishing,tmr,tfidf__tmr,tfidf,0.0003097362803412376
smishing,bus,tfidf__bus,tfidf,0.0003096912348303461
smishing,40,tfidf__40,tfidf,0.0003084395871904567
smishing,2lands,tfidf__2lands,tfidf,0.000307055451845191
smishing,2lands row,tfidf__2lands row,tfidf,0.000307055451845191
smishing,hg,tfidf__hg,tfidf,0.000307055451845191
smishing,hg suite342,tfidf__hg suite342,tfidf,0.000307055451845191
smishing,suite342,tfidf__suite342,tfidf,0.000307055451845191
smishing,suite342 2lands,tfidf__suite342 2lands,tfidf,0.000307055451845191
smishing,ice,tfidf__ice,tfidf,0.00030629968312720053
smishing,thinks,tfidf__thinks,tfidf,0.000305905510714613
smishing,25p free,tfidf__25p free,tfidf,0.00030450130200817714
smishing,89693,tfidf__89693,tfidf,0.00030450130200817714
smishing,area just,tfidf__area just,tfidf,0.00030450130200817714
smishing,free receive,tfidf__free receive,tfidf,0.00030450130200817714
smishing,guys ur,tfidf__guys ur,tfidf,0.00030450130200817714
smishing,new textbuddy,tfidf__new textbuddy,tfidf,0.00030450130200817714
smishing,postcode urltoken,tfidf__postcode urltoken,tfidf,0.00030450130200817714
smishing,receive search,tfidf__receive search,tfidf,0.00030450130200817714
smishing,search postcode,tfidf__search postcode,tfidf,0.00030450130200817714
smishing,textbuddy,tfidf__textbuddy,tfidf,0.00030450130200817714
smishing,textbuddy chat,tfidf__textbuddy chat,tfidf,0.00030450130200817714
smishing,txt 89693,tfidf__txt 89693,tfidf,0.00030450130200817714
smishing,87077,tfidf__87077,tfidf,0.00030328009526501334
smishing,await,tfidf__await,tfidf,0.00030124946264946574
smishing,hey,tfidf__hey,tfidf,0.0003003070270773816
smishing,date,tfidf__date,tfidf,0.00029868079487942314
smishing,reply date,tfidf__reply date,tfidf,0.00029738114236327703
smishing,deal,tfidf__deal,tfidf,0.0002972561076655412
smishing,holder,tfidf__holder,tfidf,0.0002944061066338408
smishing,friend reply,tfidf__friend reply,tfidf,0.0002938247020679894
smishing,bid phonetoken,tfidf__bid phonetoken,tfidf,0.00029292774596514573
smishing,inform,tfidf__inform,tfidf,0.00029240525399652827
smishing,220cm2,tfidf__220cm2,tfidf,0.00028903217192959225
smishing,220cm2 9ae,tfidf__220cm2 9ae,tfidf,0.00028903217192959225
smishing,comuk,tfidf__comuk,tfidf,0.00028903217192959225
smishing,comuk 220cm2,tfidf__comuk 220cm2,tfidf,0.00028903217192959225
smishing,gotto,tfidf__gotto,tfidf,0.00028903217192959225
smishing,gotto urltoken,tfidf__gotto urltoken,tfidf,0.00028903217192959225
smishing,phonetoken comuk,tfidf__phonetoken comuk,tfidf,0.00028903217192959225
smishing,pls gotto,tfidf__pls gotto,tfidf,0.00028903217192959225
smishing,customer computer,tfidf__customer computer,tfidf,0.00028871263039223255
smishing,vodafone customer,tfidf__vodafone customer,tfidf,0.00028871263039223255
smishing,rates apply,tfidf__rates apply,tfidf,0.0002882703162022967
smishing,female live,tfidf__female live,tfidf,0.00028783469725864524
smishing,freemsg haven't,tfidf__freemsg haven't,tfidf,0.00028783469725864524
smishing,live local,tfidf__live local,tfidf,0.00028783469725864524
smishing,local luv,tfidf__local luv,tfidf,0.00028783469725864524
smishing,reveal recall,tfidf__reveal recall,tfidf,0.0002861310610424162
smishing,attempt touch,tfidf__attempt touch,tfidf,0.00028607392173925455
smishing,chat guys,tfidf__chat guys,tfidf,0.00028378872914499697
smishing,phonetoken land,tfidf__phonetoken land,tfidf,0.000283561224017449
smishing,didn't,tfidf__didn't,tfidf,0.00028298180261401775
smishing,wanna,tfidf__wanna,tfidf,0.000282773382630255
smishing,fast,tfidf__fast,tfidf,0.0002825033620606838
smishing,busy,tfidf__busy,tfidf,0.00028219214337670055
smishing,await collection,tfidf__await collection,tfidf,0.00028207430443851866
smishing,home,tfidf__home,tfidf,0.0002808430268525573
smishing,answer easy,tfidf__answer easy,tfidf,0.0002799654522406925
smishing,easy questions,tfidf__easy questions,tfidf,0.0002799654522406925
smishing,won just,tfidf__won just,tfidf,0.0002799654522406925
smishing,bears,tfidf__bears,tfidf,0.0002799363145524956
smishing,ill,tfidf__ill,tfidf,0.00027982770136847845
smishing,female,tfidf__female,tfidf,0.00027892733323126853
smishing,fantasies,tfidf__fantasies,tfidf,0.00027871514618506586
smishing,mates,tfidf__mates,tfidf,0.0002786041320738463
smishing,text i'm,tfidf__text i'm,tfidf,0.00027758872615191084
smishing,8077,tfidf__8077,tfidf,0.00027756596830448923
smishing,nokia 8077,tfidf__nokia 8077,tfidf,0.00027756596830448923
smishing,experience embody,tfidf__experience embody,tfidf,0.00027735047941882034
smishing,urltoken reply,tfidf__urltoken reply,tfidf,0.00027694505344593156
smishing,standard,tfidf__standard,tfidf,0.0002760430758527305
smishing,ur chance,tfidf__ur chance,tfidf,0.0002753914383836204
smishing,free camera,tfidf__free camera,tfidf,0.000273830887794157
smishing,900,tfidf__900,tfidf,0.000273245487417308
smishing,phonetoken text,tfidf__phonetoken text,tfidf,0.00027193127830341546
smishing,text help,tfidf__text help,tfidf,0.00027193127830341546
smishing,feb,tfidf__feb,tfidf,0.00027176153956875223
smishing,pounds maximize,tfidf__pounds maximize,tfidf,0.0002711104344135467
smishing,mob week,tfidf__mob week,tfidf,0.0002697099378804399
smishing,prizes,tfidf__prizes,tfidf,0.00026815818701652244
smishing,watch,tfidf__watch,tfidf,0.0002670088313511064
smishing,frnd,tfidf__frnd,tfidf,0.00026628795609697533
smishing,age23,tfidf__age23,tfidf,0.00026529903489907623
smishing,age23 blonde,tfidf__age23 blonde,tfidf,0.00026529903489907623
smishing,blonde,tfidf__blonde,tfidf,0.00026529903489907623
smishing,blonde new,tfidf__blonde new,tfidf,0.00026529903489907623
smishing,fun text,tfidf__fun text,tfidf,0.00026529903489907623
smishing,guys like,tfidf__guys like,tfidf,0.00026529903489907623
smishing,mila,tfidf__mila,tfidf,0.00026529903489907623
smishing,mila age23,tfidf__mila age23,tfidf,0.00026529903489907623
smishing,mtalk,tfidf__mtalk,tfidf,0.00026529903489907623
smishing,new uk,tfidf__new uk,tfidf,0.00026529903489907623
smishing,sex uk,tfidf__sex uk,tfidf,0.00026529903489907623
smishing,text mtalk,tfidf__text mtalk,tfidf,0.00026529903489907623
smishing,uk guys,tfidf__uk guys,tfidf,0.00026529903489907623
smishing,account suspension,tfidf__account suspension,tfidf,0.00026526219593053427
smishing,activity,tfidf__activity,tfidf,0.00026526219593053427
smishing,log secure,tfidf__log secure,tfidf,0.00026526219593053427
smishing,suspension,tfidf__suspension,tfidf,0.00026526219593053427
smishing,unusual activity,tfidf__unusual activity,tfidf,0.00026526219593053427
smishing,wont,tfidf__wont,tfidf,0.00026486612116848784
smishing,10am 9pm,tfidf__10am 9pm,tfidf,0.00026425514482261307
smishing,line claim,tfidf__line claim,tfidf,0.00026407959606764936
smishing,02,tfidf__02,tfidf,0.0002640755590241078
smishing,randy,tfidf__randy,tfidf,0.00026392205316868764
smishing,locations,tfidf__locations,tfidf,0.0002631915610712418
smishing,lover,tfidf__lover,tfidf,0.0002626278251432413
smishing,15,tfidf__15,tfidf,0.0002625400794941054
smishing,recall,tfidf__recall,tfidf,0.0002623406464288124
smishing,cool,tfidf__cool,tfidf,0.0002620615214751326
smishing,xxx pics,tfidf__xxx pics,tfidf,0.0002616000050622401
smishing,launch,tfidf__launch,tfidf,0.0002615647515395451
smishing,beautiful,tfidf__beautiful,tfidf,0.0002613213511738104
smishing,advise,tfidf__advise,tfidf,0.00026118377472789404
smishing,inviting,tfidf__inviting,tfidf,0.00026070186007534244
smishing,couple,tfidf__couple,tfidf,0.0002599250044687397
smishing,wks,tfidf__wks,tfidf,0.00025943182736089704
smishing,chat 86688,tfidf__chat 86688,tfidf,0.0002594268498061709
smishing,1d,tfidf__1d,tfidf,0.00025934963211319157
smishing,apple 1d,tfidf__apple 1d,tfidf,0.00025934963211319157
smishing,today prevent,tfidf__today prevent,tfidf,0.00025934963211319157
smishing,2000 prize,tfidf__2000 prize,tfidf,0.00025901769784581114
smishing,chat date,tfidf__chat date,tfidf,0.00025812753216126376
smishing,direct,tfidf__direct,tfidf,0.00025792413193096743
smishing,unusual,tfidf__unusual,tfidf,0.0002572279891342749
smishing,calling,tfidf__calling,tfidf,0.000257121641863788
smishing,lodge,tfidf__lodge,tfidf,0.0002563039934851435
smishing,9pm,tfidf__9pm,tfidf,0.0002560153102298129
smishing,just text,tfidf__just text,tfidf,0.00025596381447484846
smishing,just answer,tfidf__just answer,tfidf,0.00025576031447737134
smishing,collect phonetoken,tfidf__collect phonetoken,tfidf,0.00025501719505145515
smishing,exit,tfidf__exit,tfidf,0.00025479816786228574
smishing,84128 custcare,tfidf__84128 custcare,tfidf,0.00025417687897431553
smishing,charged 150p,tfidf__charged 150p,tfidf,0.00025417687897431553
smishing,comp 1st,tfidf__comp 1st,tfidf,0.00025417687897431553
smishing,follows,tfidf__follows,tfidf,0.00025417687897431553
smishing,follows subsequent,tfidf__follows subsequent,tfidf,0.00025417687897431553
smishing,free question,tfidf__free question,tfidf,0.00025417687897431553
smishing,msg unsubscribe,tfidf__msg unsubscribe,tfidf,0.00025417687897431553
smishing,question follows,tfidf__question follows,tfidf,0.00025417687897431553
smishing,subsequent,tfidf__subsequent,tfidf,0.00025417687897431553
smishing,subsequent wks,tfidf__subsequent wks,tfidf,0.00025417687897431553
smishing,textcomp,tfidf__textcomp,tfidf,0.00025417687897431553
smishing,textcomp 250,tfidf__textcomp 250,tfidf,0.00025417687897431553
smishing,wks charged,tfidf__wks charged,tfidf,0.00025417687897431553
smishing,xmas,tfidf__xmas,tfidf,0.00025327245362807046
smishing,uk mobile,tfidf__uk mobile,tfidf,0.0002526356797007397
smishing,send chat,tfidf__send chat,tfidf,0.00025194275094215975
smishing,feeling,tfidf__feeling,tfidf,0.0002516681097979496
smishing,football,tfidf__football,tfidf,0.0002512374396178548
smishing,daily,tfidf__daily,tfidf,0.00025101291360782053
smishing,po box,tfidf__po box,tfidf,0.0002502896628393074
smishing,friendly,tfidf__friendly,tfidf,0.0002492830684900069
smishing,friendly reminder,tfidf__friendly reminder,tfidf,0.0002492830684900069
smishing,reminder don't,tfidf__reminder don't,tfidf,0.0002492830684900069
smishing,sam update,tfidf__sam update,tfidf,0.0002492830684900069
smishing,update day,tfidf__update day,tfidf,0.0002492830684900069
smishing,10 days,tfidf__10 days,tfidf,0.0002488611504758382
smishing,rock,tfidf__rock,tfidf,0.00024873463310381234
smishing,westpac,tfidf__westpac,tfidf,0.00024675788346618975
smishing,hav,tfidf__hav,tfidf,0.0002461086858326838
smishing,25,tfidf__25,tfidf,0.0002460887419383705
smishing,250k,tfidf__250k,tfidf,0.00024592864854279875
smishing,250k dream,tfidf__250k dream,tfidf,0.00024592864854279875
smishing,88088,tfidf__88088,tfidf,0.00024592864854279875
smishing,active,tfidf__active,tfidf,0.00024592864854279875
smishing,dream team,tfidf__dream team,tfidf,0.00024592864854279875
smishing,fantasy,tfidf__fantasy,tfidf,0.00024592864854279875
smishing,fantasy football,tfidf__fantasy football,tfidf,0.00024592864854279875
smishing,gamestar,tfidf__gamestar,tfidf,0.00024592864854279875
smishing,gamestar sky,tfidf__gamestar sky,tfidf,0.00024592864854279875
smishing,register,tfidf__register,tfidf,0.00024592864854279875
smishing,register sky,tfidf__register sky,tfidf,0.00024592864854279875
smishing,sky active,tfidf__sky active,tfidf,0.00024592864854279875
smishing,convey,tfidf__convey,tfidf,0.0002458720822439042
smishing,dear voucher,tfidf__dear voucher,tfidf,0.00024461460170913785
smishing,voucher holder,tfidf__voucher holder,tfidf,0.00024461460170913785
smishing,single,tfidf__single,tfidf,0.0002442466809544931
smishing,visit urltoken,tfidf__visit urltoken,tfidf,0.0002430173250458607
smishing,000 award,tfidf__000 award,tfidf,0.00024224736747960332
smishing,u've,tfidf__u've,tfidf,0.00024201316146577458
smishing,150p daily,tfidf__150p daily,tfidf,0.00024093636947582358
smishing,89123,tfidf__89123,tfidf,0.00024093636947582358
smishing,date msg,tfidf__date msg,tfidf,0.00024093636947582358
smishing,future mgs,tfidf__future mgs,tfidf,0.00024093636947582358
smishing,mgs,tfidf__mgs,tfidf,0.00024093636947582358
smishing,mobile date,tfidf__mobile date,tfidf,0.00024093636947582358
smishing,phonetoken future,tfidf__phonetoken future,tfidf,0.00024093636947582358
smishing,stop 89123,tfidf__stop 89123,tfidf,0.00024093636947582358
smishing,welcome uk,tfidf__welcome uk,tfidf,0.00024093636947582358
smishing,win 250,tfidf__win 250,tfidf,0.00024023769697030365
smishing,11500,tfidf__11500,tfidf,0.00023994283414955137
smishing,11500 psf,tfidf__11500 psf,tfidf,0.00023994283414955137
smishing,124,tfidf__124,tfidf,0.00023994283414955137
smishing,124 8200,tfidf__124 8200,tfidf,0.00023994283414955137
smishing,12500,tfidf__12500,tfidf,0.00023994283414955137
smishing,12500 psf,tfidf__12500 psf,tfidf,0.00023994283414955137
smishing,18 silver,tfidf__18 silver,tfidf,0.00023994283414955137
smishing,8200,tfidf__8200,tfidf,0.00023994283414955137
smishing,8200 psf,tfidf__8200 psf,tfidf,0.00023994283414955137
smishing,best deal,tfidf__best deal,tfidf,0.00023994283414955137
smishing,commercial wave,tfidf__commercial wave,tfidf,0.00023994283414955137
smishing,deal phonetoken,tfidf__deal phonetoken,tfidf,0.00023994283414955137
smishing,gold 12500,tfidf__gold 12500,tfidf,0.00023994283414955137
smishing,logix,tfidf__logix,tfidf,0.00023994283414955137
smishing,logix sec,tfidf__logix sec,tfidf,0.00023994283414955137
smishing,noida commercial,tfidf__noida commercial,tfidf,0.00023994283414955137
smishing,psf best,tfidf__psf best,tfidf,0.00023994283414955137
smishing,psf gold,tfidf__psf gold,tfidf,0.00023994283414955137
smishing,psf logix,tfidf__psf logix,tfidf,0.00023994283414955137
smishing,sec 124,tfidf__sec 124,tfidf,0.00023994283414955137
smishing,sec 18,tfidf__sec 18,tfidf,0.00023994283414955137
smishing,silver 11500,tfidf__silver 11500,tfidf,0.00023994283414955137
smishing,wave,tfidf__wave,tfidf,0.00023994283414955137
smishing,wave sec,tfidf__wave sec,tfidf,0.00023994283414955137
smishing,40gb,tfidf__40gb,tfidf,0.00023910633522699395
smishing,40gb ipod,tfidf__40gb ipod,tfidf,0.00023910633522699395
smishing,20,tfidf__20,tfidf,0.00023910503806635642
smishing,free send,tfidf__free send,tfidf,0.0002389079271718331
smishing,ringtone 1st,tfidf__ringtone 1st,tfidf,0.0002389079271718331
smishing,review mob,tfidf__review mob,tfidf,0.00023772853955559872
smishing,beware,tfidf__beware,tfidf,0.00023729887862201015
smishing,wil,tfidf__wil,tfidf,0.00023624181581592335
smishing,guaranteed caller,tfidf__guaranteed caller,tfidf,0.0002355040613215793
smishing,winner guaranteed,tfidf__winner guaranteed,tfidf,0.0002355040613215793
smishing,admirer exist,tfidf__admirer exist,tfidf,0.0002345109018418964
smishing,80062,tfidf__80062,tfidf,0.0002342016760124226
smishing,opt 88088,tfidf__opt 88088,tfidf,0.00023388572832658576
smishing,sky opt,tfidf__sky opt,tfidf,0.00023388572832658576
smishing,inviting friend,tfidf__inviting friend,tfidf,0.0002337993971407113
smishing,miss,tfidf__miss,tfidf,0.00023304857086689696
smishing,experience won,tfidf__experience won,tfidf,0.00023251628916745598
smishing,recall ur,tfidf__recall ur,tfidf,0.00023124676270960535
smishing,del,tfidf__del,tfidf,0.00023090016547695023
smishing,suite,tfidf__suite,tfidf,0.00023007477783246338
smishing,matches phonetoken,tfidf__matches phonetoken,tfidf,0.00022809600691845526
smishing,sony,tfidf__sony,tfidf,0.0002257723108472833
smishing,wit,tfidf__wit,tfidf,0.0002255442288498113
smishing,0870,tfidf__0870,tfidf,0.00022489670747038488
smishing,forwarded phonetoken,tfidf__forwarded phonetoken,tfidf,0.00022420765330252764
smishing,mailbox,tfidf__mailbox,tfidf,0.00022420765330252764
smishing,messages matches,tfidf__messages matches,tfidf,0.00022420765330252764
smishing,phonetoken hi,tfidf__phonetoken hi,tfidf,0.00022420765330252764
smishing,sms alert,tfidf__sms alert,tfidf,0.00022420765330252764
smishing,mobile content,tfidf__mobile content,tfidf,0.00022337698478468724
smishing,cancel,tfidf__cancel,tfidf,0.0002219100746237097
smishing,starts saturday,tfidf__starts saturday,tfidf,0.00022180691255890915
smishing,key,tfidf__key,tfidf,0.00022156177522095194
smishing,try,tfidf__try,tfidf,0.00022130584169068873
smishing,camera phone,tfidf__camera phone,tfidf,0.0002211757292529079
smishing,room,tfidf__room,tfidf,0.00022028319168466626
smishing,mths,tfidf__mths,tfidf,0.00022003661028744531
smishing,rs 5000,tfidf__rs 5000,tfidf,0.00021965870024075147
smishing,romantic,tfidf__romantic,tfidf,0.0002188466219645887
smishing,offer pc,tfidf__offer pc,tfidf,0.00021856769906806022
smishing,weeks offer,tfidf__weeks offer,tfidf,0.00021856769906806022
smishing,08704439680ts,tfidf__08704439680ts,tfidf,0.00021843158902784147
smishing,08704439680ts cs,tfidf__08704439680ts cs,tfidf,0.00021843158902784147
smishing,79,tfidf__79,tfidf,0.00021843158902784147
smishing,79 book,tfidf__79 book,tfidf,0.00021843158902784147
smishing,book year,tfidf__book year,tfidf,0.00021843158902784147
smishing,flights 79,tfidf__flights 79,tfidf,0.00021843158902784147
smishing,nights flights,tfidf__nights flights,tfidf,0.00021843158902784147
smishing,paris nights,tfidf__paris nights,tfidf,0.00021843158902784147
smishing,romantic paris,tfidf__romantic paris,tfidf,0.00021843158902784147
smishing,year 08704439680ts,tfidf__year 08704439680ts,tfidf,0.00021843158902784147
smishing,sp,tfidf__sp,tfidf,0.0002181174186557837
smishing,row w1j6hl,tfidf__row w1j6hl,tfidf,0.00021773742636075697
smishing,w1j6hl,tfidf__w1j6hl,tfidf,0.00021773742636075697
smishing,wen,tfidf__wen,tfidf,0.00021734235274890624
smishing,urltoken free,tfidf__urltoken free,tfidf,0.00021707575000022935
smishing,network customer,tfidf__network customer,tfidf,0.00021693585776848091
smishing,network mins,tfidf__network mins,tfidf,0.00021635859448325677
smishing,revising,tfidf__revising,tfidf,0.0002155507699512183
smishing,revising soon,tfidf__revising soon,tfidf,0.0002155507699512183
smishing,wow,tfidf__wow,tfidf,0.00021537919299516136
